time,B1,B2,B3,T1,T2,T3
2022-06-02 22:30:00,19,9,6,7,5,3
2022-06-02 22:35:00,19,11,4,8,4,2
2022-06-02 22:40:00,16,10,6,7,4,4
2022-06-02 22:45:00,21,10,4,7,5,3
2022-06-02 22:50:00,19,10,5,8,5,3
2022-06-02 22:55:00,18,11,5,8,4,3
2022-06-02 23:00:00,9,4,2,2,1,1
2022-06-02 23:05:00,6,4,2,2,2,1
2022-06-02 23:10:00,7,4,2,3,2,1
2022-06-02 23:15:00,6,3,2,3,2,1
2022-06-02 23:20:00,7,4,2,3,2,1
2022-06-02 23:25:00,7,4,2,3,2,1
2022-06-02 23:30:00,8,3,2,3,2,1
2022-06-02 23:35:00,8,4,2,3,2,1
2022-06-02 23:40:00,6,4,2,3,2,1
2022-06-02 23:45:00,6,4,2,3,2,1
2022-06-02 23:50:00,7,3,2,3,2,1
2022-06-02 23:55:00,7,4,2,3,2,1
2022-06-03 00:00:00,8,3,2,2,2,1
2022-06-03 00:05:00,7,3,2,3,2,1
2022-06-03 00:10:00,7,4,2,3,2,1
2022-06-03 00:15:00,8,4,2,2,2,1
2022-06-03 00:20:00,6,4,2,3,2,1
2022-06-03 00:25:00,7,4,2,3,2,1
2022-06-03 00:30:00,9,3,2,3,2,1
2022-06-03 00:35:00,7,4,1,3,2,1
2022-06-03 00:40:00,8,3,2,3,2,1
2022-06-03 00:45:00,7,4,2,3,2,1
2022-06-03 00:50:00,7,3,2,3,2,1
2022-06-03 00:55:00,8,4,2,3,2,1
2022-06-03 01:00:00,8,5,2,3,2,1
2022-06-03 01:05:00,9,4,2,2,1,1
2022-06-03 01:10:00,7,3,1,3,2,1
2022-06-03 01:15:00,7,4,2,3,2,1
2022-06-03 01:20:00,7,5,2,3,2,1
2022-06-03 01:25:00,7,4,2,3,2,1
2022-06-03 01:30:00,7,3,2,3,2,1
2022-06-03 01:35:00,9,4,2,3,2,1
2022-06-03 01:40:00,8,3,2,3,2,1
2022-06-03 01:45:00,8,3,2,3,2,1
2022-06-03 01:50:00,6,3,2,2,2,1
2022-06-03 01:55:00,7,4,2,3,2,1
2022-06-03 02:00:00,8,3,1,3,2,1
2022-06-03 02:05:00,6,4,2,2,2,1
2022-06-03 02:10:00,5,3,2,3,2,1
2022-06-03 02:15:00,7,4,2,3,2,1
2022-06-03 02:20:00,8,3,2,2,2,1
2022-06-03 02:25:00,6,4,2,3,2,1
2022-06-03 02:30:00,8,3,2,3,2,1
2022-06-03 02:35:00,7,4,2,2,2,1
2022-06-03 02:40:00,6,4,2,3,2,1
2022-06-03 02:45:00,7,4,2,3,2,1
2022-06-03 02:50:00,7,4,2,3,2,1
2022-06-03 02:55:00,6,4,2,3,1,1
2022-06-03 03:00:00,7,3,2,3,2,1
2022-06-03 03:05:00,7,3,2,2,2,1
2022-06-03 03:10:00,9,4,2,3,2,1
2022-06-03 03:15:00,6,4,1,3,2,1
2022-06-03 03:20:00,8,4,2,3,2,1
2022-06-03 03:25:00,10,4,2,3,2,1
2022-06-03 03:30:00,9,3,2,3,2,1
2022-06-03 03:35:00,8,3,2,3,2,1
2022-06-03 03:40:00,8,3,2,2,2,1
2022-06-03 03:45:00,6,3,2,2,2,1
2022-06-03 03:50:00,7,4,2,3,1,1
2022-06-03 03:55:00,8,3,2,3,2,1
2022-06-03 04:00:00,8,4,2,4,2,1
2022-06-03 04:05:00,9,3,2,3,2,1
2022-06-03 04:10:00,7,4,2,3,2,1
2022-06-03 04:15:00,7,3,2,4,2,1
2022-06-03 04:20:00,5,3,2,3,2,1
2022-06-03 04:25:00,8,4,2,2,2,1
2022-06-03 04:30:00,6,3,2,3,2,1
2022-06-03 04:35:00,7,3,2,3,1,1
2022-06-03 04:40:00,8,3,2,3,1,1
2022-06-03 04:45:00,7,4,1,3,2,1
2022-06-03 04:50:00,7,3,2,3,2,1
2022-06-03 04:55:00,8,5,2,2,1,1
2022-06-03 05:00:00,8,4,2,3,2,1
2022-06-03 05:05:00,6,3,2,3,2,1
2022-06-03 05:10:00,8,4,2,2,2,1
2022-06-03 05:15:00,7,4,2,3,2,1
2022-06-03 05:20:00,8,4,2,3,2,1
2022-06-03 05:25:00,8,4,2,3,2,1
2022-06-03 05:30:00,7,3,2,3,2,1
2022-06-03 05:35:00,10,3,2,2,2,1
2022-06-03 05:40:00,6,4,2,3,2,1
2022-06-03 05:45:00,8,4,2,3,2,1
2022-06-03 05:50:00,7,3,2,3,2,1
2022-06-03 05:55:00,6,3,2,3,2,1
2022-06-03 06:00:00,20,10,5,7,4,2
2022-06-03 06:05:00,18,9,5,9,5,3
2022-06-03 06:10:00,20,9,5,5,4,3
2022-06-03 06:15:00,12,10,3,7,5,2
2022-06-03 06:20:00,18,9,5,7,5,3
2022-06-03 06:25:00,19,9,5,7,5,3
2022-06-03 06:30:00,20,7,5,8,6,3
2022-06-03 06:35:00,20,12,6,7,5,3
2022-06-03 06:40:00,19,9,5,7,5,3
2022-06-03 06:45:00,17,10,4,6,5,2
2022-06-03 06:50:00,19,10,5,7,4,3
2022-06-03 06:55:00,20,8,6,8,5,3
2022-06-03 07:00:00,55,26,12,22,14,7
2022-06-03 07:05:00,57,23,14,18,12,6
2022-06-03 07:10:00,46,25,11,20,13,7
2022-06-03 07:15:00,60,21,13,22,13,9
2022-06-03 07:20:00,41,28,12,18,15,7
2022-06-03 07:25:00,62,35,15,25,13,7
2022-06-03 07:30:00,48,24,12,19,12,8
2022-06-03 07:35:00,60,23,13,19,13,9
2022-06-03 07:40:00,54,23,13,19,14,7
2022-06-03 07:45:00,51,28,11,20,10,6
2022-06-03 07:50:00,65,25,15,15,11,7
2022-06-03 07:55:00,51,30,10,22,15,8
2022-06-03 08:00:00,47,29,14,23,13,10
2022-06-03 08:05:00,55,25,10,19,11,8
2022-06-03 08:10:00,54,26,11,16,13,8
2022-06-03 08:15:00,46,27,9,19,10,10
2022-06-03 08:20:00,51,27,12,24,13,8
2022-06-03 08:25:00,54,25,10,18,10,7
2022-06-03 08:30:00,48,25,12,22,13,9
2022-06-03 08:35:00,53,30,13,24,12,9
2022-06-03 08:40:00,52,27,13,18,14,11
2022-06-03 08:45:00,44,27,13,23,10,7
2022-06-03 08:50:00,59,25,16,20,11,7
2022-06-03 08:55:00,63,27,11,23,14,6
2022-06-03 09:00:00,50,22,13,19,14,7
2022-06-03 09:05:00,37,27,14,19,11,9
2022-06-03 09:10:00,61,22,15,20,12,7
2022-06-03 09:15:00,50,25,11,24,10,7
2022-06-03 09:20:00,45,25,13,19,15,9
2022-06-03 09:25:00,49,25,12,22,12,8
2022-06-03 09:30:00,54,26,9,20,10,9
2022-06-03 09:35:00,39,25,12,18,15,7
2022-06-03 09:40:00,62,22,15,13,12,9
2022-06-03 09:45:00,52,24,12,23,12,8
2022-06-03 09:50:00,52,25,12,22,15,7
2022-06-03 09:55:00,63,26,13,14,13,9
2022-06-03 10:00:00,27,12,6,9,5,3
2022-06-03 10:05:00,22,10,7,8,5,4
2022-06-03 10:10:00,25,11,6,8,5,4
2022-06-03 10:15:00,21,14,5,10,6,4
2022-06-03 10:20:00,17,15,6,11,4,3
2022-06-03 10:25:00,21,12,7,9,6,4
2022-06-03 10:30:00,27,10,7,9,6,3
2022-06-03 10:35:00,24,13,6,11,5,3
2022-06-03 10:40:00,25,14,5,11,4,4
2022-06-03 10:45:00,22,13,7,10,5,3
2022-06-03 10:50:00,21,14,6,8,6,3
2022-06-03 10:55:00,27,11,6,12,6,4
2022-06-03 11:00:00,20,13,5,9,7,3
2022-06-03 11:05:00,23,12,5,7,6,4
2022-06-03 11:10:00,25,16,7,10,5,4
2022-06-03 11:15:00,27,12,5,8,6,4
2022-06-03 11:20:00,21,14,6,8,6,4
2022-06-03 11:25:00,18,14,7,11,5,3
2022-06-03 11:30:00,24,8,6,9,4,3
2022-06-03 11:35:00,26,13,7,9,5,4
2022-06-03 11:40:00,22,10,6,9,5,4
2022-06-03 11:45:00,23,12,5,10,5,4
2022-06-03 11:50:00,29,10,6,9,5,3
2022-06-03 11:55:00,27,14,6,11,8,2
2022-06-03 12:00:00,24,11,5,10,7,3
2022-06-03 12:05:00,25,10,7,10,6,4
2022-06-03 12:10:00,22,12,6,12,8,3
2022-06-03 12:15:00,21,10,5,9,6,4
2022-06-03 12:20:00,25,11,7,9,6,3
2022-06-03 12:25:00,29,12,7,8,6,5
2022-06-03 12:30:00,29,10,6,9,6,4
2022-06-03 12:35:00,26,11,6,8,6,3
2022-06-03 12:40:00,25,11,5,9,6,3
2022-06-03 12:45:00,19,10,6,12,5,4
2022-06-03 12:50:00,20,12,7,10,5,4
2022-06-03 12:55:00,27,12,6,8,6,4
2022-06-03 13:00:00,24,12,6,7,5,4
2022-06-03 13:05:00,27,13,5,11,6,3
2022-06-03 13:10:00,17,14,5,11,7,4
2022-06-03 13:15:00,25,11,6,11,6,4
2022-06-03 13:20:00,24,10,8,11,6,4
2022-06-03 13:25:00,24,10,6,9,5,4
2022-06-03 13:30:00,23,12,6,10,5,4
2022-06-03 13:35:00,19,12,6,10,6,4
2022-06-03 13:40:00,17,13,7,11,8,4
2022-06-03 13:45:00,23,12,6,8,6,4
2022-06-03 13:50:00,28,12,5,10,6,4
2022-06-03 13:55:00,23,8,7,8,7,3
2022-06-03 14:00:00,19,9,6,10,7,4
2022-06-03 14:05:00,21,11,6,8,6,3
2022-06-03 14:10:00,23,13,5,8,7,3
2022-06-03 14:15:00,21,11,6,9,5,3
2022-06-03 14:20:00,24,11,5,8,8,3
2022-06-03 14:25:00,24,11,7,9,6,4
2022-06-03 14:30:00,24,10,5,9,6,4
2022-06-03 14:35:00,25,14,6,9,7,4
2022-06-03 14:40:00,24,15,5,11,5,5
2022-06-03 14:45:00,22,14,6,9,5,4
2022-06-03 14:50:00,21,14,7,8,6,3
2022-06-03 14:55:00,20,14,6,8,6,3
2022-06-03 15:00:00,16,14,5,11,5,4
2022-06-03 15:05:00,24,11,6,10,6,3
2022-06-03 15:10:00,28,11,6,9,7,4
2022-06-03 15:15:00,23,14,7,9,7,4
2022-06-03 15:20:00,25,13,7,8,6,3
2022-06-03 15:25:00,27,15,5,9,7,4
2022-06-03 15:30:00,24,11,6,10,5,3
2022-06-03 15:35:00,29,12,6,11,5,4
2022-06-03 15:40:00,24,13,5,12,6,3
2022-06-03 15:45:00,25,12,6,10,7,4
2022-06-03 15:50:00,22,12,5,11,5,4
2022-06-03 15:55:00,21,14,6,9,5,4
2022-06-03 16:00:00,19,10,4,7,5,3
2022-06-03 16:05:00,16,8,4,7,5,2
2022-06-03 16:10:00,17,9,4,7,5,3
2022-06-03 16:15:00,22,10,5,8,5,3
2022-06-03 16:20:00,19,8,5,7,5,3
2022-06-03 16:25:00,17,10,5,8,4,3
2022-06-03 16:30:00,19,12,5,11,5,2
2022-06-03 16:35:00,18,10,4,8,5,2
2022-06-03 16:40:00,21,8,5,7,5,3
2022-06-03 16:45:00,19,9,6,7,5,3
2022-06-03 16:50:00,20,8,5,9,4,3
2022-06-03 16:55:00,19,11,5,7,5,3
2022-06-03 17:00:00,45,26,9,18,9,6
2022-06-03 17:05:00,48,22,15,17,8,7
2022-06-03 17:10:00,44,21,11,17,10,8
2022-06-03 17:15:00,36,23,13,18,10,7
2022-06-03 17:20:00,41,25,12,22,15,8
2022-06-03 17:25:00,31,22,14,16,9,8
2022-06-03 17:30:00,47,20,13,16,12,7
2022-06-03 17:35:00,49,19,10,15,11,7
2022-06-03 17:40:00,36,21,10,22,8,8
2022-06-03 17:45:00,44,17,11,21,10,7
2022-06-03 17:50:00,42,22,11,18,13,6
2022-06-03 17:55:00,53,21,12,19,12,7
2022-06-03 18:00:00,40,25,9,21,11,7
2022-06-03 18:05:00,45,16,12,18,11,8
2022-06-03 18:10:00,48,18,11,21,8,7
2022-06-03 18:15:00,51,23,11,20,11,7
2022-06-03 18:20:00,50,22,13,19,7,6
2022-06-03 18:25:00,36,25,12,18,10,7
2022-06-03 18:30:00,49,27,12,17,13,7
2022-06-03 18:35:00,51,30,11,16,11,6
2022-06-03 18:40:00,38,27,13,23,14,7
2022-06-03 18:45:00,48,22,12,20,13,6
2022-06-03 18:50:00,44,25,12,15,15,10
2022-06-03 18:55:00,48,29,11,21,12,7
2022-06-03 19:00:00,50,22,11,18,11,6
2022-06-03 19:05:00,47,25,10,17,10,6
2022-06-03 19:10:00,41,27,12,20,14,7
2022-06-03 19:15:00,47,22,11,20,13,5
2022-06-03 19:20:00,48,28,10,18,14,6
2022-06-03 19:25:00,49,23,12,15,12,7
2022-06-03 19:30:00,45,24,13,15,11,8
2022-06-03 19:35:00,43,22,9,13,11,6
2022-06-03 19:40:00,48,25,8,22,13,6
2022-06-03 19:45:00,32,20,11,17,11,6
2022-06-03 19:50:00,47,23,11,21,13,7
2022-06-03 19:55:00,40,24,12,19,14,6
2022-06-03 20:00:00,20,10,5,7,6,3
2022-06-03 20:05:00,17,9,4,5,4,3
2022-06-03 20:10:00,16,8,5,9,5,3
2022-06-03 20:15:00,19,11,4,7,4,3
2022-06-03 20:20:00,15,11,4,7,5,3
2022-06-03 20:25:00,17,10,5,7,5,3
2022-06-03 20:30:00,16,8,5,8,5,3
2022-06-03 20:35:00,21,8,5,7,6,3
2022-06-03 20:40:00,23,8,5,6,4,3
2022-06-03 20:45:00,18,11,4,10,6,3
2022-06-03 20:50:00,19,10,4,8,6,4
2022-06-03 20:55:00,17,10,5,8,5,4
2022-06-03 21:00:00,18,13,5,6,5,2
2022-06-03 21:05:00,20,10,4,8,6,3
2022-06-03 21:10:00,19,9,5,9,4,4
2022-06-03 21:15:00,21,8,5,8,4,3
2022-06-03 21:20:00,21,9,5,6,5,3
2022-06-03 21:25:00,22,7,5,8,5,3
2022-06-03 21:30:00,17,9,5,6,5,4
2022-06-03 21:35:00,22,7,5,7,6,3
2022-06-03 21:40:00,23,8,6,8,5,3
2022-06-03 21:45:00,19,10,4,6,5,3
2022-06-03 21:50:00,20,8,4,8,5,3
2022-06-03 21:55:00,20,11,5,9,6,3
2022-06-03 22:00:00,20,9,4,9,5,3
2022-06-03 22:05:00,18,9,5,6,4,2
2022-06-03 22:10:00,18,10,4,9,6,3
2022-06-03 22:15:00,19,9,5,9,4,3
2022-06-03 22:20:00,18,10,5,8,6,3
2022-06-03 22:25:00,20,11,5,8,4,3
2022-06-03 22:30:00,18,10,4,7,5,3
2022-06-03 22:35:00,20,6,5,7,5,3
2022-06-03 22:40:00,15,11,5,10,6,3
2022-06-03 22:45:00,21,11,6,7,4,3
2022-06-03 22:50:00,15,10,4,9,5,3
2022-06-03 22:55:00,13,8,4,7,4,3
2022-06-03 23:00:00,6,4,2,3,2,1
2022-06-03 23:05:00,7,4,2,3,2,1
2022-06-03 23:10:00,7,4,2,3,2,1
2022-06-03 23:15:00,7,3,2,3,2,1
2022-06-03 23:20:00,8,4,2,2,1,1
2022-06-03 23:25:00,7,4,2,2,2,1
2022-06-03 23:30:00,8,4,2,3,2,1
2022-06-03 23:35:00,8,4,2,3,2,1
2022-06-03 23:40:00,7,3,2,3,2,1
2022-06-03 23:45:00,9,3,2,3,2,1
2022-06-03 23:50:00,6,4,2,3,2,1
2022-06-03 23:55:00,8,3,2,3,1,1
2022-06-04 00:00:00,5,3,1,2,1,1
2022-06-04 00:05:00,5,2,1,2,1,1
2022-06-04 00:10:00,4,2,1,2,1,1
2022-06-04 00:15:00,5,3,1,2,1,1
2022-06-04 00:20:00,6,2,1,2,1,1
2022-06-04 00:25:00,5,3,1,2,1,1
2022-06-04 00:30:00,4,3,1,2,1,1
2022-06-04 00:35:00,5,3,1,2,1,1
2022-06-04 00:40:00,5,2,1,2,1,1
2022-06-04 00:45:00,5,2,1,2,1,1
2022-06-04 00:50:00,5,3,1,2,1,1
2022-06-04 00:55:00,5,3,1,2,2,1
2022-06-04 01:00:00,5,3,1,2,1,1
2022-06-04 01:05:00,4,2,1,2,1,1
2022-06-04 01:10:00,5,3,1,2,1,1
2022-06-04 01:15:00,5,3,1,2,1,1
2022-06-04 01:20:00,4,2,1,2,1,1
2022-06-04 01:25:00,5,2,1,2,1,1
2022-06-04 01:30:00,5,3,1,2,1,1
2022-06-04 01:35:00,5,2,1,2,1,1
2022-06-04 01:40:00,6,3,1,2,1,1
2022-06-04 01:45:00,5,2,1,2,1,1
2022-06-04 01:50:00,5,3,1,2,1,1
2022-06-04 01:55:00,5,3,1,1,1,1
2022-06-04 02:00:00,5,3,1,2,1,1
2022-06-04 02:05:00,5,2,1,2,1,1
2022-06-04 02:10:00,4,2,1,3,1,1
2022-06-04 02:15:00,4,3,1,2,1,1
2022-06-04 02:20:00,5,2,1,2,1,1
2022-06-04 02:25:00,5,2,1,2,1,1
2022-06-04 02:30:00,5,3,1,2,1,1
2022-06-04 02:35:00,5,2,1,2,1,1
2022-06-04 02:40:00,5,2,1,2,1,1
2022-06-04 02:45:00,5,2,1,2,1,1
2022-06-04 02:50:00,4,3,1,2,1,1
2022-06-04 02:55:00,5,3,1,2,1,1
2022-06-04 03:00:00,5,3,1,2,1,1
2022-06-04 03:05:00,6,2,1,2,1,1
2022-06-04 03:10:00,6,2,1,2,1,1
2022-06-04 03:15:00,5,3,1,2,1,1
2022-06-04 03:20:00,5,3,1,2,1,1
2022-06-04 03:25:00,5,3,1,2,1,1
2022-06-04 03:30:00,6,3,1,2,1,1
2022-06-04 03:35:00,5,2,1,2,1,1
2022-06-04 03:40:00,5,3,1,2,1,1
2022-06-04 03:45:00,5,3,1,2,1,1
2022-06-04 03:50:00,4,2,2,2,1,1
2022-06-04 03:55:00,5,2,1,2,1,1
2022-06-04 04:00:00,4,2,1,2,1,1
2022-06-04 04:05:00,4,2,1,2,1,1
2022-06-04 04:10:00,5,2,1,2,1,1
2022-06-04 04:15:00,5,2,1,2,1,1
2022-06-04 04:20:00,6,2,1,2,1,1
2022-06-04 04:25:00,5,2,1,2,1,1
2022-06-04 04:30:00,4,3,1,1,1,1
2022-06-04 04:35:00,6,2,1,2,1,1
2022-06-04 04:40:00,5,2,1,2,1,1
2022-06-04 04:45:00,5,3,1,2,1,1
2022-06-04 04:50:00,4,2,1,2,1,1
2022-06-04 04:55:00,5,3,1,2,1,1
2022-06-04 05:00:00,6,3,1,2,1,1
2022-06-04 05:05:00,5,3,1,2,1,1
2022-06-04 05:10:00,5,3,1,2,1,1
2022-06-04 05:15:00,6,3,1,2,1,1
2022-06-04 05:20:00,5,3,1,2,1,1
2022-06-04 05:25:00,6,2,1,2,1,1
2022-06-04 05:30:00,5,2,1,2,1,1
2022-06-04 05:35:00,5,3,1,2,1,1
2022-06-04 05:40:00,6,3,1,1,1,1
2022-06-04 05:45:00,4,3,1,2,1,1
2022-06-04 05:50:00,6,3,1,2,1,1
2022-06-04 05:55:00,6,2,1,2,1,1
2022-06-04 06:00:00,11,7,3,7,3,2
2022-06-04 06:05:00,15,7,4,4,3,2
2022-06-04 06:10:00,11,7,4,5,3,2
2022-06-04 06:15:00,12,7,4,4,4,2
2022-06-04 06:20:00,16,7,4,5,4,2
2022-06-04 06:25:00,14,7,3,4,3,2
2022-06-04 06:30:00,10,7,2,4,4,2
2022-06-04 06:35:00,11,8,3,5,3,2
2022-06-04 06:40:00,15,8,3,6,4,2
2022-06-04 06:45:00,10,5,3,6,2,2
2022-06-04 06:50:00,11,7,4,5,4,2
2022-06-04 06:55:00,14,8,3,5,4,2
2022-06-04 07:00:00,20,9,5,8,5,3
2022-06-04 07:05:00,21,12,6,9,5,3
2022-06-04 07:10:00,22,10,5,8,4,3
2022-06-04 07:15:00,17,11,5,7,5,4
2022-06-04 07:20:00,18,8,5,7,5,2
2022-06-04 07:25:00,18,9,4,9,6,2
2022-06-04 07:30:00,22,11,6,8,5,3
2022-06-04 07:35:00,18,10,6,9,5,3
2022-06-04 07:40:00,20,11,4,9,6,2
2022-06-04 07:45:00,24,11,5,9,5,3
2022-06-04 07:50:00,20,8,6,9,4,3
2022-06-04 07:55:00,19,9,6,9,5,3
2022-06-04 08:00:00,20,8,5,7,4,3
2022-06-04 08:05:00,18,10,4,7,5,2
2022-06-04 08:10:00,21,9,6,8,4,3
2022-06-04 08:15:00,17,10,5,7,4,3
2022-06-04 08:20:00,16,11,6,9,4,2
2022-06-04 08:25:00,20,9,6,7,6,3
2022-06-04 08:30:00,21,9,5,8,4,3
2022-06-04 08:35:00,23,11,5,9,6,3
2022-06-04 08:40:00,19,9,5,8,4,3
2022-06-04 08:45:00,17,9,5,10,5,3
2022-06-04 08:50:00,22,10,5,8,5,3
2022-06-04 08:55:00,21,11,6,7,5,3
2022-06-04 09:00:00,20,10,4,8,4,3
2022-06-04 09:05:00,21,11,5,10,4,3
2022-06-04 09:10:00,17,11,5,9,5,3
2022-06-04 09:15:00,21,11,5,8,6,2
2022-06-04 09:20:00,18,10,5,9,4,3
2022-06-04 09:25:00,19,12,5,8,5,2
2022-06-04 09:30:00,20,13,6,7,5,3
2022-06-04 09:35:00,23,11,4,7,4,3
2022-06-04 09:40:00,20,9,4,7,4,3
2022-06-04 09:45:00,18,7,5,9,5,3
2022-06-04 09:50:00,23,9,5,8,5,3
2022-06-04 09:55:00,17,11,5,7,6,3
2022-06-04 10:00:00,19,9,4,6,4,2
2022-06-04 10:05:00,15,5,4,7,4,2
2022-06-04 10:10:00,17,8,4,7,3,3
2022-06-04 10:15:00,16,8,4,7,4,3
2022-06-04 10:20:00,10,9,4,8,3,2
2022-06-04 10:25:00,13,8,4,8,3,2
2022-06-04 10:30:00,19,6,4,7,4,3
2022-06-04 10:35:00,12,10,4,8,5,2
2022-06-04 10:40:00,15,9,4,6,4,3
2022-06-04 10:45:00,13,8,3,7,3,3
2022-06-04 10:50:00,17,8,4,6,4,3
2022-06-04 10:55:00,18,8,4,6,4,2
2022-06-04 11:00:00,13,6,4,6,4,2
2022-06-04 11:05:00,18,9,4,8,4,3
2022-06-04 11:10:00,18,8,4,7,4,3
2022-06-04 11:15:00,16,7,5,7,4,3
2022-06-04 11:20:00,17,10,4,9,4,2
2022-06-04 11:25:00,18,8,5,6,4,3
2022-06-04 11:30:00,19,9,4,6,4,2
2022-06-04 11:35:00,16,8,4,7,4,2
2022-06-04 11:40:00,17,10,4,7,4,2
2022-06-04 11:45:00,15,8,4,6,4,3
2022-06-04 11:50:00,14,9,4,5,5,3
2022-06-04 11:55:00,18,8,5,7,4,3
2022-06-04 12:00:00,16,8,5,5,4,3
2022-06-04 12:05:00,20,7,5,7,4,2
2022-06-04 12:10:00,16,9,3,7,3,2
2022-06-04 12:15:00,18,9,4,7,4,2
2022-06-04 12:20:00,15,7,3,7,4,2
2022-06-04 12:25:00,15,9,5,7,4,3
2022-06-04 12:30:00,16,10,4,6,5,2
2022-06-04 12:35:00,16,8,4,6,4,3
2022-06-04 12:40:00,17,7,3,8,3,3
2022-06-04 12:45:00,17,9,3,6,4,2
2022-06-04 12:50:00,18,9,5,8,4,3
2022-06-04 12:55:00,16,8,3,5,4,3
2022-06-04 13:00:00,18,9,5,7,4,3
2022-06-04 13:05:00,13,9,3,7,4,3
2022-06-04 13:10:00,18,9,5,8,4,3
2022-06-04 13:15:00,16,8,4,7,4,2
2022-06-04 13:20:00,17,7,4,5,3,2
2022-06-04 13:25:00,17,9,4,7,4,2
2022-06-04 13:30:00,19,9,4,6,4,2
2022-06-04 13:35:00,14,7,4,7,4,2
2022-06-04 13:40:00,15,7,4,6,5,2
2022-06-04 13:45:00,14,9,4,6,4,2
2022-06-04 13:50:00,19,9,4,8,3,2
2022-06-04 13:55:00,17,7,4,6,4,3
2022-06-04 14:00:00,15,7,3,7,3,2
2022-06-04 14:05:00,16,8,4,7,4,3
2022-06-04 14:10:00,17,10,5,6,4,3
2022-06-04 14:15:00,14,7,4,7,4,2
2022-06-04 14:20:00,21,9,4,6,3,3
2022-06-04 14:25:00,12,8,4,7,4,2
2022-06-04 14:30:00,17,8,4,8,5,3
2022-06-04 14:35:00,17,7,4,6,5,2
2022-06-04 14:40:00,17,8,6,9,4,2
2022-06-04 14:45:00,19,10,5,6,5,2
2022-06-04 14:50:00,17,9,4,6,4,2
2022-06-04 14:55:00,19,8,5,8,4,2
2022-06-04 15:00:00,18,9,5,7,5,2
2022-06-04 15:05:00,12,9,5,7,4,3
2022-06-04 15:10:00,16,9,5,6,4,2
2022-06-04 15:15:00,16,9,4,7,4,2
2022-06-04 15:20:00,16,9,4,7,4,2
2022-06-04 15:25:00,17,7,4,7,3,3
2022-06-04 15:30:00,13,9,4,7,5,2
2022-06-04 15:35:00,17,7,4,8,4,3
2022-06-04 15:40:00,16,8,4,6,5,2
2022-06-04 15:45:00,14,8,4,8,4,3
2022-06-04 15:50:00,18,8,4,5,4,3
2022-06-04 15:55:00,16,7,5,8,5,3
2022-06-04 16:00:00,12,6,3,5,4,2
2022-06-04 16:05:00,15,7,4,5,3,2
2022-06-04 16:10:00,10,6,3,6,3,2
2022-06-04 16:15:00,14,6,3,6,3,2
2022-06-04 16:20:00,15,6,3,6,3,2
2022-06-04 16:25:00,10,5,3,4,3,2
2022-06-04 16:30:00,13,7,4,5,3,2
2022-06-04 16:35:00,12,6,3,5,3,2
2022-06-04 16:40:00,13,7,4,5,2,1
2022-06-04 16:45:00,12,6,3,5,3,2
2022-06-04 16:50:00,13,7,4,4,3,2
2022-06-04 16:55:00,11,5,3,4,3,2
2022-06-04 17:00:00,23,9,5,11,5,3
2022-06-04 17:05:00,26,11,4,9,5,4
2022-06-04 17:10:00,20,11,4,10,5,3
2022-06-04 17:15:00,23,12,5,9,5,2
2022-06-04 17:20:00,24,10,4,7,5,4
2022-06-04 17:25:00,17,11,5,8,4,4
2022-06-04 17:30:00,20,11,5,10,5,3
2022-06-04 17:35:00,25,10,5,9,5,3
2022-06-04 17:40:00,22,10,5,9,5,3
2022-06-04 17:45:00,18,11,4,9,6,3
2022-06-04 17:50:00,21,10,5,8,6,3
2022-06-04 17:55:00,19,12,6,9,6,3
2022-06-04 18:00:00,23,11,5,8,6,4
2022-06-04 18:05:00,24,12,6,9,5,3
2022-06-04 18:10:00,22,11,6,8,6,3
2022-06-04 18:15:00,23,13,7,11,6,4
2022-06-04 18:20:00,19,7,6,10,5,4
2022-06-04 18:25:00,23,12,6,9,4,3
2022-06-04 18:30:00,20,10,7,10,5,2
2022-06-04 18:35:00,21,13,6,9,5,3
2022-06-04 18:40:00,17,12,5,8,5,3
2022-06-04 18:45:00,19,10,4,8,6,3
2022-06-04 18:50:00,17,12,5,9,6,4
2022-06-04 18:55:00,21,12,5,9,5,3
2022-06-04 19:00:00,23,13,7,9,5,3
2022-06-04 19:05:00,18,11,5,11,5,3
2022-06-04 19:10:00,29,12,5,6,4,3
2022-06-04 19:15:00,20,11,5,7,5,4
2022-06-04 19:20:00,20,13,6,7,6,3
2022-06-04 19:25:00,23,13,5,9,7,3
2022-06-04 19:30:00,16,14,7,9,4,3
2022-06-04 19:35:00,20,10,5,9,6,4
2022-06-04 19:40:00,17,11,7,10,5,5
2022-06-04 19:45:00,21,12,7,8,5,3
2022-06-04 19:50:00,22,10,6,9,5,4
2022-06-04 19:55:00,23,9,6,8,5,3
2022-06-04 20:00:00,13,7,4,5,3,2
2022-06-04 20:05:00,14,6,3,5,3,2
2022-06-04 20:10:00,16,7,3,6,2,2
2022-06-04 20:15:00,15,6,3,5,3,2
2022-06-04 20:20:00,13,6,3,6,3,2
2022-06-04 20:25:00,14,5,3,5,3,2
2022-06-04 20:30:00,13,6,3,5,4,2
2022-06-04 20:35:00,14,6,3,5,4,2
2022-06-04 20:40:00,9,6,2,7,4,2
2022-06-04 20:45:00,14,6,4,4,3,3
2022-06-04 20:50:00,12,5,3,3,3,2
2022-06-04 20:55:00,13,6,4,5,4,2
2022-06-04 21:00:00,13,6,3,6,3,3
